Subject, RT, Choice, Correct, Accuracy, Slow, Congruent, Block, Points, FixTime, GapTime, StimTime
1,3.950501e+00, 0, 1, 0, 1, 0, 0, -1.500000e+00, 9.443611e-02, 3.944359e-01, 4.444472e-01
1,1.764561e-02, 1, 2, 0, 0, 0, 0, -1.500000e+00, 9.910687e-02, 3.990858e-01, 4.491098e-01
1,5.210569e-01, 2, 1, 0, 0, 0, 0, -1.500000e+00, 9.961940e-02, 3.996014e-01, 4.496040e-01
1,3.803327e-01, 1, 1, 1, 0, 0, 0, 1, 9.980534e-02, 3.997783e-01, 4.498044e-01
1,4.534972e-01, 1, 1, 1, 0, 1, 0, 1, 9.972867e-02, 3.996744e-01, 4.496852e-01
1,3.071451e-01, 1, 2, 0, 0, 0, 0, -1.500000e+00, 9.976610e-02, 3.997354e-01, 4.497618e-01
1,2.952593e-01, 2, 2, 1, 0, 0, 0, 1, 9.977848e-02, 3.997704e-01, 4.497905e-01
1,3.474750e-01, 1, 1, 1, 0, 1, 0, 1, 9.981530e-02, 3.997909e-01, 4.497851e-01
1,2.935493e-01, 2, 1, 0, 0, 0, 0, -1.500000e+00, 9.993966e-02, 3.998933e-01, 4.499037e-01
1,1.939761e-01, 1, 1, 1, 0, 0, 0, 1, 9.979659e-02, 3.997671e-01, 4.497923e-01
1,2.585485e-01, 1, 1, 1, 0, 1, 0, 1, 9.981409e-02, 3.997722e-01, 4.497824e-01
1,2.646268e-01, 2, 2, 1, 0, 0, 0, 1, 9.979538e-02, 3.997230e-01, 4.497419e-01
1,2.858809e-01, 2, 2, 1, 0, 1, 0, 1, 9.985092e-02, 3.997831e-01, 4.497887e-01
1,2.909809e-01, 2, 2, 1, 0, 1, 0, 1, 9.980715e-02, 3.997463e-01, 4.498002e-01
1,2.712846e-01, 2, 2, 1, 0, 0, 0, 1, 9.981077e-02, 3.997879e-01, 4.497923e-01
1,2.608836e-01, 2, 1, 0, 0, 0, 0, -1.500000e+00, 9.985967e-02, 3.998091e-01, 4.498174e-01
1,5.067108e-01, 1, 1, 1, 0, 1, 0, 1, 9.981862e-02, 3.997976e-01, 4.497917e-01
1,6.305585e-01, 2, 2, 1, 0, 0, 0, 1, 9.980836e-02, 3.998039e-01, 4.498288e-01
1,3.252975e-01, 2, 2, 1, 0, 1, 0, 1, 9.984428e-02, 3.998380e-01, 4.498545e-01
1,4.330643e-01, 1, 1, 1, 0, 1, 0, 1, 9.980534e-02, 3.998072e-01, 4.498180e-01
1,5.757589e-01, 1, 1, 1, 0, 1, 0, 1, 9.983371e-02, 3.997263e-01, 4.497911e-01
1,4.648943e-01, 1, 1, 1, 0, 0, 0, 1, 9.981107e-02, 3.998094e-01, 4.498306e-01
1,5.420252e-01, 2, 2, 1, 0, 1, 0, 1, 9.987537e-02, 3.998344e-01, 4.498639e-01
1,4.411372e-01, 1, 1, 1, 0, 1, 0, 1, 9.990072e-02, 3.998736e-01, 4.498952e-01
1,6.477815e-01, 1, 1, 1, 0, 1, 0, 1, 9.980836e-02, 3.997481e-01, 4.497676e-01
1,5.814189e-01, 2, 2, 1, 0, 0, 0, 1, 9.980866e-02, 3.997605e-01, 4.497866e-01
1,5.742123e-01, 2, 2, 1, 0, 0, 0, 1, 9.981500e-02, 3.997786e-01, 4.498029e-01
1,4.237228e-01, 2, 2, 1, 0, 0, 0, 1, 9.982466e-02, 3.997529e-01, 4.497661e-01
1,6.390596e-01, 1, 1, 1, 0, 1, 0, 1, 9.982224e-02, 3.997620e-01, 4.497875e-01
1,6.617102e-01, 1, 1, 1, 0, 1, 0, 1, 9.986963e-02, 3.998290e-01, 4.498361e-01
1,6.990536e-01, 1, 1, 1, 0, 0, 0, 1, 9.983190e-02, 3.997855e-01, 4.498002e-01
1,5.188954e-01, 2, 2, 1, 0, 0, 0, 1, 9.986722e-02, 3.998284e-01, 4.498125e-01
1,4.987490e-01, 2, 2, 1, 0, 1, 0, 1, 9.985363e-02, 3.997837e-01, 4.497896e-01
1,5.826558e-01, 1, 1, 1, 0, 1, 0, 1, 9.978723e-02, 3.997369e-01, 4.497694e-01
1,4.874120e-01, 2, 2, 1, 0, 0, 0, 1, 9.985303e-02, 3.998084e-01, 4.498288e-01
1,5.236857e-01, 1, 1, 1, 0, 0, 0, 1, 9.982405e-02, 3.997882e-01, 4.498116e-01
1,5.192640e-01, 2, 2, 1, 0, 0, 0, 1, 9.984760e-02, 3.997997e-01, 4.498313e-01
1,5.943934e-01, 2, 2, 1, 0, 0, 0, 1, 9.981560e-02, 3.997943e-01, 4.498192e-01
1,6.272738e-01, 1, 1, 1, 0, 1, 0, 1, 9.985605e-02, 3.998275e-01, 4.498551e-01
1,6.904000e-01, 1, 1, 1, 0, 0, 0, 1, 9.983824e-02, 3.997707e-01, 4.497935e-01
1,5.914344e-01, 1, 1, 1, 0, 1, 0, 1, 9.982315e-02, 3.998030e-01, 4.498367e-01
1,6.079946e-01, 2, 2, 1, 0, 1, 0, 1, 9.984699e-02, 3.998075e-01, 4.497878e-01
1,5.680329e-01, 1, 1, 1, 0, 1, 0, 1, 9.984458e-02, 3.998000e-01, 4.498282e-01
1,4.172497e-01, 2, 2, 1, 0, 1, 0, 1, 9.983401e-02, 3.997946e-01, 4.498174e-01
1,5.045707e-01, 2, 2, 1, 0, 1, 0, 1, 9.980594e-02, 3.997523e-01, 4.497818e-01
1,6.846960e-01, 1, 1, 1, 0, 0, 0, 1, 9.983854e-02, 3.997991e-01, 4.498201e-01
1,6.096285e-01, 1, 1, 1, 0, 0, 0, 1, 9.991521e-02, 3.998767e-01, 4.498955e-01
1,5.612504e-01, 2, 2, 1, 0, 1, 0, 1, 9.987175e-02, 3.998030e-01, 4.498303e-01
1,6.424871e-01, 2, 2, 1, 0, 0, 0, 1, 9.984579e-02, 3.998084e-01, 4.498337e-01
1,5.695648e-01, 2, 2, 1, 0, 1, 0, 1, 9.985726e-02, 3.998069e-01, 4.498156e-01
1,6.347088e-01, 2, 2, 1, 0, 1, 0, 1, 9.977183e-02, 3.997520e-01, 4.497799e-01
1,5.296610e-01, 2, 2, 1, 0, 1, 0, 1, 9.990102e-02, 3.998631e-01, 4.498639e-01
1,8.039879e-01, 1, 1, 1, 1, 0, 0, -1.500000e+00, 9.980142e-02, 3.997771e-01, 4.497935e-01
1,4.840250e-01, 2, 2, 1, 0, 0, 0, 1, 9.970120e-02, 3.996753e-01, 4.496960e-01
1,4.489722e-01, 2, 2, 1, 0, 1, 0, 1, 9.989378e-02, 3.998743e-01, 4.498654e-01
1,6.227488e-01, 1, 1, 1, 0, 0, 0, 1, 9.986118e-02, 3.997755e-01, 4.497993e-01
1,5.980412e-01, 1, 1, 1, 0, 0, 0, 1, 9.979659e-02, 3.997562e-01, 4.496966e-01
1,5.262318e-01, 2, 2, 1, 0, 1, 0, 1, 9.984850e-02, 3.998241e-01, 4.498463e-01
1,4.816863e-01, 2, 2, 1, 0, 1, 0, 1, 9.992547e-02, 3.998567e-01, 4.498823e-01
1,6.544031e-01, 1, 1, 1, 0, 1, 0, 1, 9.982285e-02, 3.997988e-01, 4.497872e-01
1,3.603661e+00, 2, 2, 1, 1, 0, 1, -1.500000e+00, 8.914294e-02, 3.890790e-01, 4.390907e-01
1,6.195215e-01, 2, 1, 0, 0, 0, 1, -1.500000e+00, 9.985031e-02, 3.997840e-01, 4.498059e-01
1,5.313420e-01, 2, 2, 1, 0, 0, 1, 1, 9.985122e-02, 3.997324e-01, 4.498062e-01
1,3.658816e-01, 2, 2, 1, 0, 1, 1, 1, 9.982828e-02, 3.997611e-01, 4.497685e-01
1,3.828601e-01, 2, 2, 1, 0, 1, 1, 1, 9.987235e-02, 3.998048e-01, 4.497836e-01
