Subject, RT, Choice, Correct, Accuracy, Slow, Congruent, Block, Points, FixTime, GapTime, StimTime
1,9.130503e-01, 1, 1, 1, 1, 0, 0, -1.500000e+00, 9.870058e-02, 3.986714e-01, 4.486818e-01
1,3.092646e-01, 2, 2, 1, 0, 0, 0, 1, 9.907125e-02, 3.990499e-01, 4.490419e-01
1,2.897434e-01, 2, 1, 0, 0, 0, 0, -1.500000e+00, 9.985997e-02, 3.998326e-01, 4.498376e-01
1,3.342267e-01, 2, 1, 0, 0, 0, 0, -1.500000e+00, 9.987265e-02, 3.998441e-01, 4.498482e-01
1,2.248242e-01, 1, 1, 1, 0, 1, 0, 1, 9.989499e-02, 3.999407e-01, 4.498566e-01
1,2.243349e-01, 1, 2, 0, 0, 0, 0, -1.500000e+00, 9.987507e-02, 3.998513e-01, 4.498560e-01
1,3.196711e-01, 1, 2, 0, 0, 0, 0, -1.500000e+00, 9.991068e-02, 3.998872e-01, 4.498599e-01
1,3.549188e-01, 1, 1, 1, 0, 1, 0, 1, 9.988593e-02, 3.998570e-01, 4.498569e-01
1,2.611981e-01, 2, 1, 0, 0, 0, 0, -1.500000e+00, 9.988110e-02, 3.998335e-01, 4.498575e-01
1,2.667995e-01, 2, 1, 0, 0, 0, 0, -1.500000e+00, 9.989016e-02, 3.998625e-01, 4.498690e-01
1,2.966973e-01, 1, 1, 1, 0, 1, 0, 1, 9.990133e-02, 3.998845e-01, 4.498832e-01
1,3.011586e-01, 1, 2, 0, 0, 0, 0, -1.500000e+00, 9.987476e-02, 3.998773e-01, 4.498261e-01
1,2.887630e-01, 2, 2, 1, 0, 1, 0, 1, 9.988533e-02, 3.998583e-01, 4.498802e-01
1,2.849392e-01, 2, 2, 1, 0, 1, 0, 1, 9.989257e-02, 3.998893e-01, 4.498898e-01
1,2.818761e-01, 2, 2, 1, 0, 0, 0, 1, 9.988110e-02, 3.998552e-01, 4.498557e-01
1,2.066992e-01, 2, 1, 0, 0, 0, 0, -1.500000e+00, 9.986209e-02, 3.998561e-01, 4.498602e-01
1,2.782449e-01, 1, 1, 1, 0, 1, 0, 1, 9.985514e-02, 3.998628e-01, 4.498859e-01
1,2.349777e-01, 1, 2, 0, 0, 0, 0, -1.500000e+00, 9.989137e-02, 3.998884e-01, 4.498699e-01
1,2.741929e-01, 2, 2, 1, 0, 1, 0, 1, 9.988322e-02, 3.998788e-01, 4.498617e-01
1,1.912157e-01, 1, 1, 1, 0, 1, 0, 1, 9.988503e-02, 3.998857e-01, 4.498856e-01
1,2.797891e-01, 1, 1, 1, 0, 1, 0, 1, 9.990827e-02, 3.998610e-01, 4.498620e-01
1,2.767655e-01, 2, 1, 0, 0, 0, 0, -1.500000e+00, 9.991129e-02, 3.998827e-01, 4.498977e-01
1,2.660992e-01, 2, 2, 1, 0, 1, 0, 1, 9.987537e-02, 3.998450e-01, 4.498765e-01
1,1.912332e-01, 1, 1, 1, 0, 1, 0, 1, 9.988442e-02, 3.998782e-01, 4.498614e-01
1,2.080277e-01, 1, 1, 1, 0, 1, 0, 1, 9.990042e-02, 3.998715e-01, 4.498786e-01
1,2.319188e-01, 2, 2, 1, 0, 0, 0, 1, 9.988865e-02, 3.998211e-01, 4.498587e-01
1,2.224885e-01, 1, 2, 0, 0, 0, 0, -1.500000e+00, 9.989408e-02, 3.998664e-01, 4.498660e-01
1,1.580845e-01, 1, 2, 0, 0, 0, 0, -1.500000e+00, 9.994449e-02, 3.999017e-01, 4.499082e-01
1,2.560800e-01, 1, 1, 1, 0, 1, 0, 1, 9.991159e-02, 3.998764e-01, 4.498913e-01
1,2.859489e-01, 1, 1, 1, 0, 1, 0, 1, 9.985907e-02, 3.998441e-01, 4.498524e-01
1,2.428637e-01, 2, 1, 0, 0, 0, 0, -1.500000e+00, 9.989469e-02, 3.998661e-01, 4.498690e-01
1,3.950502e+00, 0, 2, 0, 1, 0, 0, -1.500000e+00, 9.988231e-02, 3.999041e-01, 4.498886e-01
1,4.433431e-01, 2, 2, 1, 0, 1, 0, 1, 9.960371e-02, 3.996325e-01, 4.495892e-01
1,2.419551e-01, 1, 1, 1, 0, 1, 0, 1, 9.989227e-02, 3.998685e-01, 4.498590e-01
