Subject, RT, Choice, Correct, Accuracy, Slow, Congruent, Block, Points, FixTime, GapTime, StimTime
34,2.961783e+00, 2, 2, 1, 1, 0, 0, -1.500000e+00, 1.062284e-01, 4.061781e-01, 4.561886e-01
34,1.075548e+00, 2, 2, 1, 1, 0, 0, -1.500000e+00, 9.914127e-02, 3.991124e-01, 4.491118e-01
34,2.242868e-01, 2, 1, 0, 0, 1, 0, -1.500000e+00, 9.978874e-02, 3.997526e-01, 4.498097e-01
34,6.312886e-01, 2, 1, 0, 0, 0, 0, -1.500000e+00, 9.985937e-02, 3.998356e-01, 4.497855e-01
34,3.741088e-01, 1, 2, 0, 0, 1, 0, -1.500000e+00, 9.979749e-02, 3.997423e-01, 4.497520e-01
34,1.047677e+00, 2, 1, 0, 1, 0, 0, -1.500000e+00, 9.972173e-02, 3.996802e-01, 4.496832e-01
34,7.818821e-01, 1, 2, 0, 0, 1, 0, -1.500000e+00, 9.984639e-02, 3.998142e-01, 4.498193e-01
34,9.183551e-01, 2, 2, 1, 1, 0, 0, -1.500000e+00, 9.976972e-02, 3.997348e-01, 4.497372e-01
34,2.899090e-01, 2, 1, 0, 0, 1, 0, -1.500000e+00, 9.982345e-02, 3.997813e-01, 4.497982e-01
34,1.445855e-04, 2, 1, 0, 0, 0, 0, -1.500000e+00, 9.983764e-02, 3.998030e-01, 4.498226e-01
34,9.266949e-01, 2, 1, 0, 1, 1, 0, -1.500000e+00, 9.978693e-02, 3.997321e-01, 4.497333e-01
34,5.535538e-01, 2, 1, 0, 0, 0, 0, -1.500000e+00, 9.977757e-02, 3.997360e-01, 4.497439e-01
34,2.362457e-01, 1, 1, 1, 0, 1, 0, 1, 9.980775e-02, 3.997592e-01, 4.497716e-01
34,2.267152e-01, 1, 1, 1, 0, 1, 0, 1, 9.985182e-02, 3.998456e-01, 4.498583e-01
34,2.179006e-01, 1, 1, 1, 0, 0, 0, 1, 9.981168e-02, 3.998257e-01, 4.498854e-01
34,1.775015e-01, 1, 2, 0, 0, 1, 0, -1.500000e+00, 9.987839e-02, 3.997897e-01, 4.498063e-01
34,3.939257e-01, 2, 2, 1, 0, 0, 0, 1, 9.981228e-02, 3.997737e-01, 4.497707e-01
34,1.946096e-01, 1, 1, 1, 0, 0, 0, 1, 9.974799e-02, 3.997366e-01, 4.497502e-01
34,2.821835e-01, 2, 1, 0, 0, 0, 0, -1.500000e+00, 9.982798e-02, 3.998441e-01, 4.497946e-01
34,1.672742e-01, 1, 1, 1, 0, 0, 0, 1, 9.983250e-02, 3.997918e-01, 4.498030e-01
34,1.684668e-01, 1, 2, 0, 0, 1, 0, -1.500000e+00, 9.980443e-02, 3.997623e-01, 4.497716e-01
34,1.775869e-01, 1, 2, 0, 0, 0, 0, -1.500000e+00, 9.981017e-02, 3.997704e-01, 4.497810e-01
34,4.744601e-01, 2, 1, 0, 0, 0, 0, -1.500000e+00, 9.980172e-02, 3.997589e-01, 4.497638e-01
34,2.318499e-01, 1, 1, 1, 0, 1, 0, 1, 9.989046e-02, 3.998462e-01, 4.498562e-01
34,2.388163e-01, 1, 1, 1, 0, 1, 0, 1, 9.980624e-02, 3.997894e-01, 4.497879e-01
34,1.973100e-01, 1, 2, 0, 0, 0, 0, -1.500000e+00, 9.985605e-02, 3.998127e-01, 4.498118e-01
34,5.413495e-01, 1, 2, 0, 0, 1, 0, -1.500000e+00, 9.987869e-02, 3.998401e-01, 4.498396e-01
34,5.600122e-01, 1, 1, 1, 0, 1, 0, 1, 9.987054e-02, 3.997381e-01, 4.497602e-01
34,3.383584e-01, 2, 2, 1, 0, 1, 0, 1, 9.980111e-02, 3.997677e-01, 4.497759e-01
