Subject, RT, Choice, Correct, Accuracy, Slow, Congruent, Block, Points, FixTime, GapTime, StimTime
17,2.291099e+00, 1, 1, 1, 1, 0, 0, -1.500000e+00, 1.065175e-01, 4.065689e-01, 4.565810e-01
17,6.307387e-01, 2, 2, 1, 0, 0, 0, 1, 9.938698e-02, 3.993617e-01, 4.493986e-01
17,1.374257e+00, 1, 1, 1, 1, 0, 0, -1.500000e+00, 9.986420e-02, 3.998401e-01, 4.498761e-01
17,1.119988e+00, 1, 1, 1, 1, 1, 0, -1.500000e+00, 9.990404e-02, 3.998413e-01, 4.498471e-01
17,6.041636e-01, 2, 1, 0, 0, 1, 0, -1.500000e+00, 9.993030e-02, 3.998739e-01, 4.499238e-01
17,1.188458e+00, 2, 2, 1, 1, 1, 0, -1.500000e+00, 9.983492e-02, 3.998558e-01, 4.498909e-01
17,7.174364e-01, 1, 2, 0, 0, 0, 0, -1.500000e+00, 9.990223e-02, 3.998712e-01, 4.498734e-01
17,7.054235e-01, 2, 2, 1, 0, 0, 0, 1, 9.985031e-02, 3.998456e-01, 4.498752e-01
17,6.941106e-01, 2, 2, 1, 0, 0, 0, 1, 1.001860e-01, 4.001550e-01, 4.501915e-01
17,1.147270e+00, 1, 1, 1, 1, 1, 0, -1.500000e+00, 9.982315e-02, 4.001519e-01, 4.501652e-01
17,2.869325e-01, 2, 2, 1, 0, 1, 0, 1, 9.985635e-02, 4.001586e-01, 4.501960e-01
17,3.724098e-01, 1, 1, 1, 0, 0, 0, 1, 9.990857e-02, 3.998896e-01, 4.498347e-01
17,1.655316e-01, 2, 1, 0, 0, 1, 0, -1.500000e+00, 9.992668e-02, 3.998516e-01, 4.499410e-01
17,1.835485e-01, 1, 1, 1, 0, 1, 0, 1, 9.985122e-02, 3.998229e-01, 4.498715e-01
17,3.849196e-01, 2, 2, 1, 0, 1, 0, 1, 9.993302e-02, 4.002217e-01, 4.502585e-01
17,2.182844e-01, 1, 1, 1, 0, 0, 0, 1, 9.984065e-02, 3.998483e-01, 4.498667e-01
17,3.306544e-01, 1, 1, 1, 0, 1, 0, 1, 9.990374e-02, 3.998770e-01, 4.499099e-01
17,3.179213e-01, 1, 1, 1, 0, 1, 0, 1, 9.993483e-02, 3.999062e-01, 4.499322e-01
17,2.259335e-01, 2, 2, 1, 0, 1, 0, 1, 9.991129e-02, 4.001906e-01, 4.502033e-01
17,3.540361e-01, 2, 2, 1, 0, 1, 0, 1, 9.985605e-02, 3.998718e-01, 4.498456e-01
17,4.444437e-01, 1, 1, 1, 0, 0, 0, 1, 9.989106e-02, 3.998537e-01, 4.499141e-01
17,1.953220e-01, 2, 2, 1, 0, 1, 0, 1, 9.991068e-02, 4.001716e-01, 4.501891e-01
17,2.040750e-01, 1, 2, 0, 0, 0, 0, -1.500000e+00, 9.982586e-02, 3.998287e-01, 4.498347e-01
17,4.134009e-01, 2, 2, 1, 0, 1, 0, 1, 9.990163e-02, 3.998743e-01, 4.499081e-01
17,3.413317e-01, 2, 2, 1, 0, 1, 0, 1, 1.000006e-01, 3.999394e-01, 4.499452e-01
17,4.482687e-01, 1, 1, 1, 0, 0, 0, 1, 1.002011e-01, 4.002187e-01, 4.502301e-01
17,1.747297e-01, 2, 1, 0, 0, 0, 0, -1.500000e+00, 9.984458e-02, 3.998275e-01, 4.498402e-01
17,4.012938e-01, 2, 2, 1, 0, 1, 0, 1, 9.988412e-02, 3.998673e-01, 4.499020e-01
17,5.295787e-01, 2, 2, 1, 0, 0, 0, 1, 9.988261e-02, 4.001218e-01, 4.501800e-01
17,2.049516e-01, 1, 1, 1, 0, 1, 0, 1, 9.984730e-02, 3.997915e-01, 4.498091e-01
17,5.261271e-01, 2, 2, 1, 0, 0, 0, 1, 9.985273e-02, 3.998468e-01, 4.498788e-01
17,3.295796e-01, 2, 2, 1, 0, 0, 0, 1, 1.001497e-01, 4.001574e-01, 4.501417e-01
17,4.214813e-01, 2, 2, 1, 0, 0, 0, 1, 9.986209e-02, 3.998444e-01, 4.498782e-01
17,2.930458e-01, 2, 2, 1, 0, 0, 0, 1, 9.993483e-02, 4.002250e-01, 4.502555e-01
17,3.139840e-01, 2, 1, 0, 0, 0, 0, -1.500000e+00, 9.986118e-02, 3.998758e-01, 4.499069e-01
17,3.347233e-01, 1, 1, 1, 0, 0, 0, 1, 9.990646e-02, 3.998247e-01, 4.498483e-01
17,2.413808e-01, 1, 1, 1, 0, 1, 0, 1, 9.990827e-02, 4.001954e-01, 4.502096e-01
17,3.527862e-01, 1, 1, 1, 0, 1, 0, 1, 9.983945e-02, 3.998241e-01, 4.498365e-01
17,3.395315e-01, 2, 1, 0, 0, 0, 0, -1.500000e+00, 9.998464e-02, 3.999337e-01, 4.499367e-01
17,3.270368e-01, 1, 1, 1, 0, 1, 0, 1, 9.981892e-02, 3.998281e-01, 4.498441e-01
17,4.108947e-01, 2, 2, 1, 0, 1, 0, 1, 9.989650e-02, 4.001969e-01, 4.502431e-01
17,4.748602e-01, 2, 2, 1, 0, 0, 0, 1, 9.992668e-02, 3.999177e-01, 4.498909e-01
