Subject, RT, Choice, Correct, Accuracy, Slow, Congruent, Block, Points, FixTime, GapTime, StimTime
36,2.576587e+00, 1, 2, 0, 1, 0, 0, -1.500000e+00, 1.017915e-01, 4.017626e-01, 4.517640e-01
36,2.165427e-01, 1, 2, 0, 0, 0, 0, -1.500000e+00, 9.914279e-02, 3.991405e-01, 4.491222e-01
36,1.441857e-01, 2, 2, 1, 0, 1, 0, 1, 9.987929e-02, 3.998477e-01, 4.498566e-01
36,3.399569e-02, 2, 2, 1, 0, 0, 0, 1, 9.988412e-02, 3.998555e-01, 4.498711e-01
36,7.929491e-04, 2, 2, 1, 0, 0, 0, 1, 9.989167e-02, 3.998507e-01, 4.498590e-01
36,1.536396e-04, 1, 1, 1, 0, 1, 0, 1, 9.985696e-02, 3.998223e-01, 4.498234e-01
36,1.352270e-04, 2, 1, 0, 0, 1, 0, -1.500000e+00, 9.986571e-02, 3.998142e-01, 4.498198e-01
36,1.322085e-04, 2, 1, 0, 0, 0, 0, -1.500000e+00, 9.989499e-02, 3.998694e-01, 4.498672e-01
36,1.316047e-04, 2, 2, 1, 0, 1, 0, 1, 9.987658e-02, 3.998486e-01, 4.498554e-01
36,1.291900e-04, 1, 2, 0, 0, 1, 0, -1.500000e+00, 9.988714e-02, 3.997843e-01, 4.498273e-01
36,8.916528e-04, 2, 1, 0, 0, 0, 0, -1.500000e+00, 9.984277e-02, 3.998109e-01, 4.498110e-01
36,4.904573e-02, 2, 2, 1, 0, 0, 0, 1, 9.993181e-02, 3.999041e-01, 4.499079e-01
36,3.093317e-02, 1, 1, 1, 0, 1, 0, 1, 9.987627e-02, 3.998447e-01, 4.498491e-01
36,2.153580e-02, 1, 2, 0, 0, 0, 0, -1.500000e+00, 9.988201e-02, 3.998429e-01, 4.498382e-01
36,3.950312e+00, 0, 1, 0, 1, 1, 0, -1.500000e+00, 9.988895e-02, 3.998501e-01, 4.498524e-01
36,2.307129e-02, 1, 1, 1, 0, 0, 0, 1, 9.955511e-02, 3.995712e-01, 4.495635e-01
36,1.294919e-04, 1, 2, 0, 0, 0, 0, -1.500000e+00, 9.988352e-02, 3.998607e-01, 4.498738e-01
36,3.185220e-01, 2, 1, 0, 0, 0, 0, -1.500000e+00, 9.989891e-02, 3.998682e-01, 4.498708e-01
36,2.619328e-02, 1, 1, 1, 0, 1, 0, 1, 9.986631e-02, 3.998534e-01, 4.498965e-01
36,1.692293e-01, 2, 2, 1, 0, 1, 0, 1, 9.988412e-02, 3.998160e-01, 4.498617e-01
36,1.786593e-01, 1, 2, 0, 0, 1, 0, -1.500000e+00, 9.989046e-02, 3.998598e-01, 4.498636e-01
36,1.314946e-01, 2, 1, 0, 0, 1, 0, -1.500000e+00, 9.988714e-02, 3.998592e-01, 4.498159e-01
36,1.310011e-04, 2, 1, 0, 0, 0, 0, -1.500000e+00, 9.984639e-02, 3.998773e-01, 4.498195e-01
36,3.950059e+00, 0, 1, 0, 1, 1, 0, -1.500000e+00, 9.988744e-02, 3.998543e-01, 4.498696e-01
36,1.291900e-04, 1, 2, 0, 0, 0, 0, -1.500000e+00, 9.986903e-02, 3.998640e-01, 4.498675e-01
36,1.279826e-04, 1, 1, 1, 0, 0, 0, 1, 9.988231e-02, 3.998528e-01, 4.498515e-01
36,1.521303e-04, 2, 1, 0, 0, 1, 0, -1.500000e+00, 9.989861e-02, 3.998688e-01, 4.498648e-01
