Subject, RT, Choice, Correct, Accuracy, Slow, Congruent, Block, Points, FixTime, GapTime, StimTime
4,7.252593e-01, 2, 2, 1, 0, 0, 0, 1, 9.531031e-02, 3.952021e-01, 4.452065e-01
4,5.201433e-01, 2, 2, 1, 0, 1, 0, 1, 9.938762e-02, 3.993600e-01, 4.493714e-01
4,3.552992e-01, 2, 2, 1, 0, 1, 0, 1, 9.992641e-02, 3.998937e-01, 4.498987e-01
4,3.411847e-01, 1, 1, 1, 0, 1, 0, 1, 9.984461e-02, 3.998110e-01, 4.498220e-01
4,2.722906e-01, 2, 2, 1, 0, 1, 0, 1, 9.989049e-02, 3.998541e-01, 4.498564e-01
4,5.333399e-01, 2, 2, 1, 0, 0, 0, 1, 9.986785e-02, 3.998348e-01, 4.498323e-01
4,4.803747e-01, 1, 1, 1, 0, 1, 0, 1, 9.988687e-02, 3.998493e-01, 4.498586e-01
4,3.726740e-01, 2, 2, 1, 0, 1, 0, 1, 9.985608e-02, 3.998191e-01, 4.498235e-01
4,4.299480e-01, 1, 1, 1, 0, 0, 0, 1, 9.989079e-02, 3.998563e-01, 4.498697e-01
4,3.007340e-01, 2, 2, 1, 0, 1, 0, 1, 9.986876e-02, 3.997890e-01, 4.498389e-01
4,3.849551e-01, 1, 1, 1, 0, 0, 0, 1, 9.988687e-02, 3.998517e-01, 4.498640e-01
4,3.215374e-01, 2, 2, 1, 0, 1, 0, 1, 9.992188e-02, 3.998931e-01, 4.498969e-01
4,3.727830e-01, 1, 1, 1, 0, 0, 0, 1, 9.986453e-02, 3.998288e-01, 4.498420e-01
4,3.822189e-01, 2, 2, 1, 0, 0, 0, 1, 9.983797e-02, 3.998460e-01, 4.498528e-01
4,3.592640e-01, 1, 1, 1, 0, 0, 0, 1, 9.986815e-02, 3.998294e-01, 4.498272e-01
4,4.569625e-01, 1, 1, 1, 0, 0, 0, 1, 9.988717e-02, 3.998526e-01, 4.498525e-01
4,5.349481e-01, 2, 1, 0, 0, 1, 0, -1.500000e+00, 9.988928e-02, 3.998514e-01, 4.498561e-01
4,6.336998e-01, 1, 1, 1, 0, 0, 0, 1, 9.989562e-02, 3.998463e-01, 4.498537e-01
4,5.283450e-01, 1, 1, 1, 0, 1, 0, 1, 9.988264e-02, 3.998436e-01, 4.498483e-01
4,3.469285e-01, 2, 2, 1, 0, 1, 0, 1, 9.988747e-02, 3.998541e-01, 4.498552e-01
4,4.769596e-01, 2, 2, 1, 0, 0, 0, 1, 9.989894e-02, 3.998551e-01, 4.498543e-01
4,3.783550e-01, 2, 2, 1, 0, 1, 0, 1, 9.987329e-02, 3.998294e-01, 4.498314e-01
