Subject, RT, Choice, Correct, Accuracy, Slow, Congruent, Block, Points, FixTime, GapTime, StimTime
5,6.057003e-01, 2, 2, 1, 0, 1, 0, 1, 8.983413e-02, 3.897008e-01, 4.396727e-01
5,5.409408e-01, 1, 1, 1, 0, 0, 0, 1, 9.932721e-02, 3.992950e-01, 4.493002e-01
5,4.716905e-01, 2, 2, 1, 0, 0, 0, 1, 9.982496e-02, 3.997713e-01, 4.497979e-01
5,3.566911e-01, 1, 1, 1, 0, 0, 0, 1, 9.982556e-02, 3.997641e-01, 4.497922e-01
5,3.836684e-01, 2, 2, 1, 0, 1, 0, 1, 9.982798e-02, 3.997614e-01, 4.497728e-01
5,2.793945e-01, 1, 1, 1, 0, 1, 0, 1, 9.983311e-02, 3.997553e-01, 4.497312e-01
5,4.683847e-01, 2, 2, 1, 0, 0, 0, 1, 9.984820e-02, 3.997725e-01, 4.498033e-01
5,4.898358e-01, 2, 2, 1, 0, 0, 0, 1, 9.990404e-02, 3.998564e-01, 4.498652e-01
5,3.341592e-01, 1, 1, 1, 0, 0, 0, 1, 9.984337e-02, 3.997674e-01, 4.497885e-01
5,3.207179e-01, 1, 1, 1, 0, 1, 0, 1, 9.983945e-02, 3.998576e-01, 4.498411e-01
5,3.324722e-01, 1, 1, 1, 0, 1, 0, 1, 9.990193e-02, 3.998474e-01, 4.498311e-01
5,3.271548e-01, 1, 1, 1, 0, 1, 0, 1, 9.992819e-02, 3.998522e-01, 4.498821e-01
5,4.502440e-01, 1, 1, 1, 0, 0, 0, 1, 9.981500e-02, 3.997568e-01, 4.497885e-01
5,2.962632e-01, 2, 2, 1, 0, 1, 0, 1, 9.983462e-02, 3.997864e-01, 4.497976e-01
5,3.166267e-01, 1, 1, 1, 0, 1, 0, 1, 9.985997e-02, 3.997903e-01, 4.498094e-01
5,4.155676e-01, 2, 2, 1, 0, 0, 0, 1, 9.985243e-02, 3.997783e-01, 4.497994e-01
