Subject, RT, Choice, Correct, Accuracy, Slow, Congruent, Block, Points, FixTime, GapTime, StimTime
7,3.373403e+00, 1, 1, 1, 1, 1, 0, -1.500000e+00, 9.365523e-02, 3.935829e-01, 4.435981e-01
7,1.524805e+00, 2, 1, 0, 1, 0, 0, -1.500000e+00, 9.911532e-02, 3.990747e-01, 4.490763e-01
7,4.885028e-01, 2, 2, 1, 0, 0, 0, 1, 9.984156e-02, 3.998030e-01, 4.498285e-01
7,4.452356e-01, 1, 1, 1, 0, 1, 0, 1, 9.984760e-02, 3.997906e-01, 4.498134e-01
7,3.154790e-01, 2, 2, 1, 0, 0, 0, 1, 9.976157e-02, 3.997556e-01, 4.497724e-01
7,2.467690e-01, 1, 2, 0, 0, 0, 0, -1.500000e+00, 9.983401e-02, 3.997635e-01, 4.497884e-01
7,3.887452e-01, 1, 1, 1, 0, 1, 0, 1, 9.985303e-02, 3.997952e-01, 4.497996e-01
7,3.254206e-01, 1, 1, 1, 0, 1, 0, 1, 9.984609e-02, 3.997765e-01, 4.498041e-01
7,2.645724e-01, 1, 2, 0, 0, 0, 0, -1.500000e+00, 9.981258e-02, 3.998115e-01, 4.498409e-01
7,4.302010e-01, 1, 1, 1, 0, 1, 0, 1, 9.981470e-02, 3.998136e-01, 4.498388e-01
7,2.527343e-01, 1, 2, 0, 0, 0, 0, -1.500000e+00, 9.985937e-02, 3.998208e-01, 4.498382e-01
7,4.587248e-01, 2, 2, 1, 0, 0, 0, 1, 9.976550e-02, 3.997363e-01, 4.497615e-01
7,4.004541e-01, 1, 1, 1, 0, 0, 0, 1, 9.989650e-02, 3.998658e-01, 4.498771e-01
7,4.165636e-01, 1, 1, 1, 0, 1, 0, 1, 9.980745e-02, 3.997912e-01, 4.498310e-01
7,3.119318e-01, 2, 2, 1, 0, 1, 0, 1, 9.986933e-02, 3.998220e-01, 4.498276e-01
7,3.633787e-01, 1, 1, 1, 0, 0, 0, 1, 9.980534e-02, 3.998057e-01, 4.498113e-01
7,2.848658e-01, 2, 2, 1, 0, 1, 0, 1, 9.980262e-02, 3.998181e-01, 4.498385e-01
7,3.135699e-01, 1, 1, 1, 0, 1, 0, 1, 9.981258e-02, 3.998217e-01, 4.498216e-01
7,4.045933e-01, 1, 1, 1, 0, 1, 0, 1, 9.982556e-02, 3.998097e-01, 4.498237e-01
7,2.446889e-01, 1, 2, 0, 0, 0, 0, -1.500000e+00, 9.982254e-02, 3.998293e-01, 4.498334e-01
7,4.986038e-01, 1, 1, 1, 0, 0, 0, 1, 9.986843e-02, 3.998133e-01, 4.498180e-01
7,3.907516e-01, 2, 2, 1, 0, 0, 0, 1, 9.982436e-02, 3.997921e-01, 4.497890e-01
7,2.639531e-01, 1, 2, 0, 0, 0, 0, -1.500000e+00, 9.978481e-02, 3.997888e-01, 4.498056e-01
7,4.689384e-01, 2, 2, 1, 0, 0, 0, 1, 9.984609e-02, 3.998278e-01, 4.498276e-01
7,3.060418e-01, 1, 1, 1, 0, 1, 0, 1, 9.989831e-02, 3.998984e-01, 4.499016e-01
7,4.301337e-01, 2, 2, 1, 0, 1, 0, 1, 9.984247e-02, 3.998030e-01, 4.498177e-01
7,3.328774e-01, 2, 2, 1, 0, 1, 0, 1, 9.981953e-02, 3.997686e-01, 4.497712e-01
7,4.156309e-01, 1, 1, 1, 0, 1, 0, 1, 9.994117e-02, 3.999150e-01, 4.499191e-01
7,4.387632e-01, 2, 2, 1, 0, 0, 0, 1, 9.981621e-02, 3.997822e-01, 4.497854e-01
7,4.378803e-01, 1, 1, 1, 0, 0, 0, 1, 9.982013e-02, 3.998244e-01, 4.498213e-01
7,3.401812e-01, 2, 2, 1, 0, 1, 0, 1, 9.982164e-02, 3.998078e-01, 4.498237e-01
7,2.946665e-01, 1, 2, 0, 0, 0, 0, -1.500000e+00, 9.980111e-02, 3.998081e-01, 4.498026e-01
7,3.071849e-01, 1, 1, 1, 0, 1, 0, 1, 9.985726e-02, 3.998229e-01, 4.498228e-01
7,6.312962e-01, 1, 1, 1, 0, 0, 0, 1, 9.979447e-02, 3.997946e-01, 4.498011e-01
7,4.297144e-01, 2, 2, 1, 0, 0, 0, 1, 9.979206e-02, 3.997918e-01, 4.497911e-01
7,3.966149e-01, 1, 1, 1, 0, 0, 0, 1, 9.988503e-02, 3.998700e-01, 4.498814e-01
7,3.324087e-01, 2, 2, 1, 0, 1, 0, 1, 9.979810e-02, 3.997937e-01, 4.498047e-01
7,4.551785e-01, 2, 2, 1, 0, 0, 0, 1, 9.985152e-02, 3.998139e-01, 4.498150e-01
7,5.253631e-01, 1, 1, 1, 0, 0, 0, 1, 9.989982e-02, 3.998918e-01, 4.499167e-01
7,3.602998e-01, 1, 1, 1, 0, 1, 0, 1, 9.983703e-02, 3.997771e-01, 4.497811e-01
7,3.148011e-01, 2, 1, 0, 0, 0, 0, -1.500000e+00, 9.981681e-02, 3.998187e-01, 4.498038e-01
7,4.776503e-01, 2, 2, 1, 0, 0, 0, 1, 9.991732e-02, 3.999023e-01, 4.499046e-01
7,4.350713e-01, 1, 1, 1, 0, 0, 0, 1, 9.980564e-02, 3.998084e-01, 4.498150e-01
7,4.659453e-01, 2, 2, 1, 0, 1, 0, 1, 9.983492e-02, 3.997979e-01, 4.498023e-01
7,3.830629e-01, 2, 2, 1, 0, 1, 0, 1, 9.981832e-02, 3.997768e-01, 4.497842e-01
7,3.677431e-01, 1, 1, 1, 0, 0, 0, 1, 9.984186e-02, 3.998404e-01, 4.498463e-01
7,3.214049e-01, 2, 2, 1, 0, 1, 0, 1, 9.982617e-02, 3.997728e-01, 4.497772e-01
7,4.204882e-01, 1, 1, 1, 0, 1, 0, 1, 9.982798e-02, 3.998078e-01, 4.498128e-01
7,4.522342e-01, 2, 2, 1, 0, 1, 0, 1, 9.981953e-02, 3.997921e-01, 4.497881e-01
7,5.461723e-01, 1, 1, 1, 0, 0, 0, 1, 9.989287e-02, 3.998785e-01, 4.498777e-01
7,4.119532e-01, 2, 2, 1, 0, 1, 0, 1, 9.989499e-02, 3.998115e-01, 4.497935e-01
7,4.515282e-01, 1, 1, 1, 0, 1, 0, 1, 9.982164e-02, 3.997888e-01, 4.497875e-01
7,4.893444e-01, 1, 1, 1, 0, 1, 0, 1, 9.981107e-02, 3.998109e-01, 4.498180e-01
7,5.579090e-01, 1, 1, 1, 0, 0, 0, 1, 9.962574e-02, 3.996165e-01, 4.496203e-01
7,3.442751e-01, 1, 1, 1, 0, 0, 0, 1, 9.982043e-02, 3.998145e-01, 4.498249e-01
7,3.948600e-01, 2, 2, 1, 0, 1, 0, 1, 9.979870e-02, 3.997952e-01, 4.497944e-01
7,4.268243e-01, 2, 2, 1, 0, 1, 0, 1, 9.984488e-02, 3.998157e-01, 4.498403e-01
7,4.499239e-01, 2, 2, 1, 0, 1, 0, 1, 9.985213e-02, 3.997752e-01, 4.498222e-01
7,4.163339e-01, 1, 1, 1, 0, 0, 0, 1, 9.981892e-02, 3.997671e-01, 4.497694e-01
