Subject, RT, Choice, Correct, Accuracy, Slow, Congruent, Block, Points, FixTime, GapTime, StimTime
35,1.971603e+00, 1, 2, 0, 1, 1, 0, -1.500000e+00, 1.000842e-01, 4.001024e-01, 4.501323e-01
35,7.461761e-01, 1, 1, 1, 0, 0, 0, 1, 9.942380e-02, 3.993681e-01, 4.493980e-01
35,4.047222e-01, 2, 2, 1, 0, 0, 0, 1, 1.001956e-01, 4.001746e-01, 4.502093e-01
35,3.974365e-01, 2, 2, 1, 0, 1, 0, 1, 9.989046e-02, 3.998420e-01, 4.499129e-01
35,4.781712e-01, 1, 1, 1, 0, 0, 0, 1, 9.984790e-02, 4.002350e-01, 4.502338e-01
35,3.315944e-01, 1, 1, 1, 0, 0, 0, 1, 9.988050e-02, 3.998435e-01, 4.498866e-01
35,3.272876e-01, 2, 2, 1, 0, 1, 0, 1, 9.991431e-02, 3.999038e-01, 4.499352e-01
35,3.545076e-01, 1, 1, 1, 0, 1, 0, 1, 9.986148e-02, 4.001616e-01, 4.501988e-01
35,2.211299e-01, 2, 2, 1, 0, 1, 0, 1, 9.988593e-02, 3.998655e-01, 4.499120e-01
35,5.170379e-01, 1, 1, 1, 0, 0, 0, 1, 9.989408e-02, 3.999014e-01, 4.499002e-01
35,4.570534e-01, 1, 1, 1, 0, 1, 0, 1, 1.001887e-01, 4.001707e-01, 4.502060e-01
35,4.636693e-01, 2, 2, 1, 0, 0, 0, 1, 9.984126e-02, 3.998561e-01, 4.498833e-01
35,4.614371e-01, 2, 2, 1, 0, 1, 0, 1, 9.989106e-02, 4.001773e-01, 4.501806e-01
35,4.919091e-01, 1, 1, 1, 0, 0, 0, 1, 9.988080e-02, 3.998498e-01, 4.498812e-01
35,5.531240e-01, 2, 2, 1, 0, 0, 0, 1, 9.988171e-02, 4.001686e-01, 4.501997e-01
35,5.154598e-01, 1, 1, 1, 0, 1, 0, 1, 9.994962e-02, 3.999358e-01, 4.499684e-01
35,8.313989e-01, 2, 2, 1, 1, 0, 0, -1.500000e+00, 9.991159e-02, 4.002754e-01, 4.502440e-01
35,3.911711e-01, 2, 2, 1, 0, 0, 0, 1, 9.988925e-02, 3.998782e-01, 4.499078e-01
35,3.763716e-01, 1, 1, 1, 0, 1, 0, 1, 1.002171e-01, 4.001975e-01, 4.502301e-01
35,3.541315e-01, 2, 2, 1, 0, 1, 0, 1, 9.987627e-02, 3.998797e-01, 4.498930e-01
35,3.405049e-01, 2, 2, 1, 0, 0, 0, 1, 9.991823e-02, 3.998815e-01, 4.498993e-01
35,3.273405e-01, 1, 1, 1, 0, 0, 0, 1, 1.002077e-01, 4.001858e-01, 4.502205e-01
35,2.674335e-01, 1, 1, 1, 0, 1, 0, 1, 9.988986e-02, 3.998776e-01, 4.499023e-01
35,1.697318e-01, 1, 2, 0, 0, 0, 0, -1.500000e+00, 9.990857e-02, 3.998824e-01, 4.499114e-01
35,6.993084e-01, 1, 2, 0, 0, 1, 0, -1.500000e+00, 9.990797e-02, 4.002401e-01, 4.502292e-01
35,5.840859e-01, 2, 2, 1, 0, 1, 0, 1, 9.997649e-02, 3.999307e-01, 4.499636e-01
35,4.013448e-01, 2, 2, 1, 0, 1, 0, 1, 9.990646e-02, 4.001918e-01, 4.502295e-01
35,5.142325e-01, 1, 1, 1, 0, 1, 0, 1, 9.988774e-02, 3.998407e-01, 4.498918e-01
35,3.742073e-01, 1, 1, 1, 0, 0, 0, 1, 9.989499e-02, 4.001993e-01, 4.501852e-01
35,3.843974e-01, 2, 2, 1, 0, 1, 0, 1, 9.988472e-02, 3.998628e-01, 4.498839e-01
35,5.060428e-01, 1, 1, 1, 0, 0, 0, 1, 9.988684e-02, 3.998945e-01, 4.499041e-01
35,4.623097e-01, 2, 2, 1, 0, 0, 0, 1, 9.988050e-02, 4.001993e-01, 4.502329e-01
35,4.284878e-01, 1, 1, 1, 0, 0, 0, 1, 9.997075e-02, 3.999515e-01, 4.499533e-01
35,4.040334e-01, 1, 1, 1, 0, 1, 0, 1, 9.988955e-02, 4.001830e-01, 4.501903e-01
35,3.725396e-01, 1, 1, 1, 0, 1, 0, 1, 9.990495e-02, 3.998899e-01, 4.499552e-01
35,3.342434e-01, 2, 2, 1, 0, 1, 0, 1, 9.988925e-02, 3.998872e-01, 4.499138e-01
35,3.935379e-01, 2, 2, 1, 0, 0, 0, 1, 9.990706e-02, 4.001396e-01, 4.501894e-01
