Subject, RT, Choice, Correct, Accuracy, Slow, Congruent, Block, Points, FixTime, GapTime, StimTime
4,3.950813e+00, 0, 2, 0, 1, 0, 0, -1.500000e+00, 9.827257e-02, 3.982917e-01, 4.483018e-01
4,2.965415e+00, 2, 2, 1, 1, 1, 0, -1.500000e+00, 9.892184e-02, 3.988923e-01, 4.489263e-01
4,6.315518e-01, 2, 2, 1, 0, 1, 0, 1, 9.956718e-02, 3.995265e-01, 4.495306e-01
4,8.621820e-01, 1, 1, 1, 1, 1, 0, -1.500000e+00, 9.980172e-02, 3.997710e-01, 4.497718e-01
4,3.792295e-01, 2, 2, 1, 0, 1, 0, 1, 9.983824e-02, 3.998869e-01, 4.499040e-01
4,2.522653e-01, 1, 2, 0, 0, 0, 0, -1.500000e+00, 9.982134e-02, 3.997768e-01, 4.498068e-01
4,4.978939e-01, 1, 1, 1, 0, 1, 0, 1, 9.972233e-02, 3.997230e-01, 4.497277e-01
4,2.621951e-01, 2, 2, 1, 0, 1, 0, 1, 9.982134e-02, 3.998266e-01, 4.498331e-01
4,3.233403e-01, 2, 1, 0, 0, 0, 0, -1.500000e+00, 9.985001e-02, 3.998483e-01, 4.498575e-01
4,3.829772e-01, 2, 2, 1, 0, 1, 0, 1, 9.981138e-02, 3.998091e-01, 4.498364e-01
4,3.837424e-01, 1, 1, 1, 0, 0, 0, 1, 9.983583e-02, 3.997988e-01, 4.498047e-01
4,2.401700e-01, 2, 2, 1, 0, 1, 0, 1, 9.988140e-02, 3.998721e-01, 4.498974e-01
4,4.306945e-01, 1, 1, 1, 0, 0, 0, 1, 9.984971e-02, 3.998006e-01, 4.498143e-01
4,2.134696e-01, 2, 2, 1, 0, 0, 0, 1, 9.980142e-02, 3.998154e-01, 4.498279e-01
4,3.648085e-01, 1, 1, 1, 0, 0, 0, 1, 9.985424e-02, 3.998106e-01, 4.497932e-01
4,2.544286e-01, 2, 1, 0, 0, 0, 0, -1.500000e+00, 9.982496e-02, 3.997595e-01, 4.497639e-01
4,3.242661e-01, 1, 1, 1, 0, 1, 0, 1, 9.988201e-02, 3.998380e-01, 4.498433e-01
4,2.718454e-01, 2, 1, 0, 0, 0, 0, -1.500000e+00, 9.988322e-02, 3.997973e-01, 4.497818e-01
4,3.247871e-01, 1, 1, 1, 0, 1, 0, 1, 9.989438e-02, 3.998595e-01, 4.498626e-01
4,3.361830e-01, 2, 2, 1, 0, 1, 0, 1, 9.980806e-02, 3.997792e-01, 4.497911e-01
4,4.029495e-01, 2, 2, 1, 0, 0, 0, 1, 9.982073e-02, 3.997768e-01, 4.497712e-01
4,3.068674e-01, 2, 2, 1, 0, 1, 0, 1, 9.987627e-02, 3.998453e-01, 4.498479e-01
4,2.952068e-01, 2, 2, 1, 0, 1, 0, 1, 9.988442e-02, 3.998513e-01, 4.498581e-01
4,3.308982e-01, 2, 2, 1, 0, 1, 0, 1, 9.989167e-02, 3.997925e-01, 4.497981e-01
4,5.495964e-01, 2, 2, 1, 0, 0, 0, 1, 9.981409e-02, 3.998130e-01, 4.498225e-01
4,2.879121e-01, 2, 2, 1, 0, 1, 0, 1, 9.987839e-02, 3.998404e-01, 4.498424e-01
4,3.484056e-01, 1, 1, 1, 0, 1, 0, 1, 9.987990e-02, 3.998510e-01, 4.498545e-01
4,2.862595e-01, 1, 1, 1, 0, 1, 0, 1, 9.988140e-02, 3.998438e-01, 4.498473e-01
4,3.070050e-01, 2, 1, 0, 0, 0, 0, -1.500000e+00, 9.987899e-02, 3.998483e-01, 4.498560e-01
4,3.189337e-01, 1, 1, 1, 0, 1, 0, 1, 9.985182e-02, 3.997789e-01, 4.498005e-01
4,3.865227e-01, 2, 2, 1, 0, 0, 0, 1, 9.976972e-02, 3.997900e-01, 4.497848e-01
4,3.391504e-01, 1, 1, 1, 0, 1, 0, 1, 9.986541e-02, 3.998335e-01, 4.498337e-01
4,3.016950e-01, 2, 2, 1, 0, 1, 0, 1, 9.976127e-02, 3.997300e-01, 4.497395e-01
4,4.180517e-01, 1, 1, 1, 0, 0, 0, 1, 9.989982e-02, 3.998758e-01, 4.498814e-01
4,2.651251e-01, 2, 2, 1, 0, 1, 0, 1, 9.989438e-02, 3.998474e-01, 4.498515e-01
4,5.583708e-01, 2, 2, 1, 0, 0, 0, 1, 9.989408e-02, 3.998806e-01, 4.498823e-01
4,2.404540e-01, 1, 2, 0, 0, 0, 0, -1.500000e+00, 9.982919e-02, 3.998048e-01, 4.498430e-01
4,3.111687e-01, 2, 2, 1, 0, 0, 0, 1, 9.983915e-02, 3.997623e-01, 4.498313e-01
4,2.272583e-01, 2, 1, 0, 0, 0, 0, -1.500000e+00, 1.000043e-01, 3.998652e-01, 4.498856e-01
4,3.705158e-01, 2, 2, 1, 0, 0, 0, 1, 9.997226e-02, 3.998063e-01, 4.498101e-01
4,3.956644e-01, 2, 2, 1, 0, 0, 0, 1, 9.983673e-02, 3.997632e-01, 4.497842e-01
4,3.639492e-01, 1, 1, 1, 0, 1, 0, 1, 9.983975e-02, 3.998287e-01, 4.498071e-01
4,4.451212e-01, 1, 1, 1, 0, 0, 0, 1, 9.987990e-02, 3.998501e-01, 4.498578e-01
4,2.356758e-01, 2, 1, 0, 0, 0, 0, -1.500000e+00, 9.980836e-02, 3.998027e-01, 4.497830e-01
4,3.460512e-01, 2, 2, 1, 0, 1, 0, 1, 9.982919e-02, 3.997979e-01, 4.497971e-01
4,3.641882e-01, 2, 2, 1, 0, 0, 0, 1, 9.985031e-02, 3.998100e-01, 4.498143e-01
4,3.335868e-01, 2, 1, 0, 0, 0, 0, -1.500000e+00, 9.978089e-02, 3.997499e-01, 4.497528e-01
4,3.044128e-01, 1, 1, 1, 0, 1, 0, 1, 9.989257e-02, 3.998649e-01, 4.498675e-01
4,4.041095e-01, 2, 2, 1, 0, 0, 0, 1, 9.977727e-02, 3.997469e-01, 4.497908e-01
4,2.924226e-01, 1, 1, 1, 0, 1, 0, 1, 9.983130e-02, 3.997641e-01, 4.497824e-01
4,3.447925e-01, 1, 2, 0, 0, 0, 0, -1.500000e+00, 9.987959e-02, 3.998329e-01, 4.498666e-01
4,4.346578e-01, 1, 1, 1, 0, 1, 0, 1, 9.982707e-02, 3.997411e-01, 4.497612e-01
4,3.218767e-01, 1, 1, 1, 0, 1, 0, 1, 9.987114e-02, 3.998353e-01, 4.498575e-01
4,4.849471e-01, 1, 1, 1, 0, 0, 0, 1, 9.985665e-02, 3.998296e-01, 4.498370e-01
4,4.334422e-01, 2, 2, 1, 0, 0, 0, 1, 9.976097e-02, 3.997571e-01, 4.497591e-01
4,4.160849e-01, 1, 1, 1, 0, 0, 0, 1, 9.982737e-02, 3.997931e-01, 4.497956e-01
4,3.676066e-01, 1, 1, 1, 0, 0, 0, 1, 9.982979e-02, 3.998223e-01, 4.498479e-01
4,4.007544e-01, 1, 2, 0, 0, 1, 0, -1.500000e+00, 9.983522e-02, 3.997897e-01, 4.497959e-01
4,3.209992e-01, 1, 1, 1, 0, 1, 0, 1, 9.985333e-02, 3.997864e-01, 4.498068e-01
4,3.804302e-01, 1, 1, 1, 0, 1, 0, 1, 9.981711e-02, 3.998009e-01, 4.498011e-01
4,6.042209e-01, 2, 2, 1, 0, 1, 1, 1, 8.972852e-02, 3.897386e-01, 4.397261e-01
4,3.006267e-01, 1, 1, 1, 0, 1, 1, 1, 9.984216e-02, 3.997879e-01, 4.497902e-01
4,3.362587e-01, 1, 1, 1, 0, 1, 1, 1, 9.984971e-02, 3.997774e-01, 4.498071e-01
4,3.152659e-01, 2, 2, 1, 0, 1, 1, 1, 9.983130e-02, 3.997900e-01, 4.498243e-01
4,3.346943e-01, 1, 1, 1, 0, 1, 1, 1, 9.980987e-02, 3.997647e-01, 4.497808e-01
4,3.533308e-01, 1, 1, 1, 0, 1, 1, 1, 9.981289e-02, 3.997683e-01, 4.497428e-01
4,2.750607e-01, 2, 2, 1, 0, 1, 1, 1, 9.987869e-02, 3.998429e-01, 4.498732e-01
4,3.764954e-01, 1, 1, 1, 0, 0, 1, 1, 9.987476e-02, 3.998036e-01, 4.498068e-01
4,3.381265e-01, 1, 1, 1, 0, 1, 1, 1, 9.976127e-02, 3.997315e-01, 4.497322e-01
4,2.604731e-01, 2, 1, 0, 0, 0, 1, -1.500000e+00, 9.980866e-02, 3.997786e-01, 4.498053e-01
4,4.024635e-01, 2, 2, 1, 0, 1, 1, 1, 9.990193e-02, 3.998718e-01, 4.498916e-01
4,3.464029e-01, 1, 1, 1, 0, 1, 1, 1, 9.986239e-02, 3.998024e-01, 4.498068e-01
4,3.174936e-01, 2, 2, 1, 0, 1, 1, 1, 9.982556e-02, 3.997617e-01, 4.497673e-01
4,5.118017e-01, 1, 1, 1, 0, 0, 1, 1, 9.988442e-02, 3.997849e-01, 4.498113e-01
4,2.672284e-01, 2, 2, 1, 0, 1, 1, 1, 9.986541e-02, 3.997834e-01, 4.497633e-01
4,3.206962e-01, 1, 2, 0, 0, 0, 1, -1.500000e+00, 9.985454e-02, 3.997855e-01, 4.498140e-01
4,3.402205e-01, 2, 2, 1, 0, 0, 1, 1, 9.985424e-02, 3.997891e-01, 4.497932e-01
4,3.987345e-01, 1, 1, 1, 0, 0, 1, 1, 9.990404e-02, 3.998709e-01, 4.498747e-01
4,2.545518e-01, 2, 2, 1, 0, 1, 1, 1, 9.983945e-02, 3.998000e-01, 4.498279e-01
4,2.605971e-01, 1, 1, 1, 0, 1, 1, 1, 9.985213e-02, 3.997861e-01, 4.497848e-01
4,4.267373e-01, 1, 1, 1, 0, 0, 1, 1, 9.987205e-02, 3.998139e-01, 4.498463e-01
4,3.943951e-01, 1, 1, 1, 0, 0, 1, 1, 9.980081e-02, 3.997671e-01, 4.497923e-01
4,3.144980e-01, 2, 2, 1, 0, 1, 1, 1, 9.980836e-02, 3.997526e-01, 4.497552e-01
4,3.502949e-01, 1, 1, 1, 0, 1, 1, 1, 9.978059e-02, 3.997777e-01, 4.497742e-01
4,2.721859e-01, 2, 2, 1, 0, 1, 1, 1, 9.980806e-02, 3.997774e-01, 4.497814e-01
4,4.296468e-01, 1, 1, 1, 0, 0, 1, 1, 9.983734e-02, 3.997411e-01, 4.497479e-01
4,3.559774e-01, 1, 2, 0, 0, 0, 1, -1.500000e+00, 9.990978e-02, 3.998447e-01, 4.499263e-01
4,4.143496e-01, 1, 1, 1, 0, 0, 1, 1, 9.987778e-02, 3.998157e-01, 4.498213e-01
4,3.013270e-01, 2, 2, 1, 0, 1, 1, 1, 9.985514e-02, 3.998356e-01, 4.497959e-01
