Subject, RT, Choice, Correct, Accuracy, Slow, Congruent, Block, Points, FixTime, GapTime, StimTime
23,1.012708e+00, 1, 1, 1, 1, 0, 0, -1.500000e+00, 1.506518e-01, 4.506139e-01, 5.006453e-01
23,4.179047e-01, 2, 2, 1, 0, 0, 0, 1, 9.911596e-02, 3.990645e-01, 4.491237e-01
23,4.186723e-01, 2, 2, 1, 0, 0, 0, 1, 9.987148e-02, 3.998375e-01, 4.498699e-01
23,4.267097e-01, 1, 1, 1, 0, 0, 0, 1, 9.987630e-02, 4.001497e-01, 4.501971e-01
23,3.622677e-01, 1, 1, 1, 0, 0, 0, 1, 9.990981e-02, 3.998741e-01, 4.499052e-01
23,3.246454e-01, 1, 1, 1, 0, 1, 0, 1, 9.986151e-02, 3.998366e-01, 4.498675e-01
23,2.805265e-01, 2, 2, 1, 0, 1, 0, 1, 9.988657e-02, 4.001678e-01, 4.502037e-01
23,3.340101e-01, 1, 1, 1, 0, 1, 0, 1, 9.983314e-02, 3.998415e-01, 4.498545e-01
23,3.774761e-01, 2, 2, 1, 0, 0, 0, 1, 9.989079e-02, 3.998991e-01, 4.499269e-01
23,3.552266e-01, 1, 1, 1, 0, 0, 0, 1, 9.987148e-02, 4.001158e-01, 4.501584e-01
23,3.413784e-01, 2, 2, 1, 0, 0, 0, 1, 9.989351e-02, 3.998566e-01, 4.498889e-01
23,3.369926e-01, 1, 1, 1, 0, 1, 0, 1, 9.987902e-02, 3.998738e-01, 4.498970e-01
23,2.839017e-01, 2, 2, 1, 0, 1, 0, 1, 9.999402e-02, 4.003030e-01, 4.502300e-01
23,3.135460e-01, 1, 1, 1, 0, 1, 0, 1, 9.986815e-02, 3.998406e-01, 4.498747e-01
23,3.255817e-01, 1, 1, 1, 0, 1, 0, 1, 9.991917e-02, 3.998991e-01, 4.499318e-01
23,2.899533e-01, 2, 2, 1, 0, 1, 0, 1, 9.992400e-02, 3.999109e-01, 4.499188e-01
23,4.065231e-01, 1, 1, 1, 0, 0, 0, 1, 9.984763e-02, 4.001509e-01, 4.501204e-01
23,3.750547e-01, 1, 1, 1, 0, 0, 0, 1, 9.994663e-02, 3.999133e-01, 4.499471e-01
23,3.053519e-01, 1, 1, 1, 0, 1, 0, 1, 9.987117e-02, 3.998415e-01, 4.498729e-01
23,2.777344e-01, 2, 2, 1, 0, 1, 0, 1, 9.993516e-02, 4.002019e-01, 4.502345e-01
23,3.076751e-01, 1, 1, 1, 0, 1, 0, 1, 9.991313e-02, 3.998919e-01, 4.499260e-01
23,3.120392e-01, 2, 2, 1, 0, 0, 0, 1, 9.990709e-02, 3.998753e-01, 4.499064e-01
23,3.238862e-01, 2, 2, 1, 0, 1, 0, 1, 9.989834e-02, 4.001753e-01, 4.502200e-01
23,3.116900e-01, 2, 2, 1, 0, 1, 0, 1, 9.984582e-02, 3.998475e-01, 4.498666e-01
23,3.079646e-01, 1, 1, 1, 0, 0, 0, 1, 9.988777e-02, 3.998735e-01, 4.499097e-01
23,2.807719e-01, 2, 2, 1, 0, 1, 0, 1, 9.990377e-02, 3.998701e-01, 4.499022e-01
23,2.541110e-01, 1, 1, 1, 0, 1, 0, 1, 9.985668e-02, 4.001370e-01, 4.501702e-01
23,2.765174e-01, 2, 2, 1, 0, 1, 0, 1, 9.993848e-02, 3.998723e-01, 4.499278e-01
23,3.624890e-01, 2, 2, 1, 0, 0, 0, 1, 9.984039e-02, 3.999118e-01, 4.499028e-01
23,3.650486e-01, 2, 2, 1, 0, 0, 0, 1, 9.994060e-02, 3.999097e-01, 4.499242e-01
23,3.985946e-01, 2, 2, 1, 0, 0, 0, 1, 1.002077e-01, 4.001910e-01, 4.502218e-01
23,3.995586e-01, 2, 2, 1, 0, 0, 0, 1, 9.987359e-02, 3.998394e-01, 4.499124e-01
23,2.885501e-01, 2, 2, 1, 0, 1, 0, 1, 9.987993e-02, 4.001545e-01, 4.501874e-01
23,4.212998e-01, 2, 2, 1, 0, 0, 0, 1, 9.991102e-02, 3.998976e-01, 4.499215e-01
23,3.494545e-01, 2, 2, 1, 0, 0, 0, 1, 9.990196e-02, 3.998689e-01, 4.499025e-01
23,2.962558e-01, 2, 2, 1, 0, 1, 0, 1, 9.987148e-02, 4.001563e-01, 4.501928e-01
23,3.412501e-01, 1, 1, 1, 0, 0, 0, 1, 9.986453e-02, 3.998732e-01, 4.499058e-01
23,3.522332e-01, 2, 2, 1, 0, 0, 0, 1, 9.985850e-02, 3.998753e-01, 4.499073e-01
23,2.916177e-01, 2, 2, 1, 0, 1, 0, 1, 9.989653e-02, 3.998925e-01, 4.499263e-01
23,3.284836e-01, 1, 1, 1, 0, 1, 0, 1, 9.988536e-02, 4.001702e-01, 4.502028e-01
23,4.279250e-01, 1, 1, 1, 0, 0, 0, 1, 9.990045e-02, 3.998689e-01, 4.498989e-01
23,3.237981e-01, 1, 1, 1, 0, 0, 0, 1, 9.993728e-02, 3.999127e-01, 4.499155e-01
23,2.875688e-01, 2, 1, 0, 0, 0, 0, -1.500000e+00, 9.990589e-02, 4.001744e-01, 4.502055e-01
23,2.926560e-01, 1, 1, 1, 0, 1, 0, 1, 9.988747e-02, 3.998635e-01, 4.499275e-01
23,3.700915e-01, 1, 1, 1, 0, 0, 0, 1, 9.987449e-02, 3.998723e-01, 4.499040e-01
23,3.557995e-01, 1, 1, 1, 0, 0, 0, 1, 9.990558e-02, 4.002266e-01, 4.502375e-01
23,3.180244e-01, 2, 2, 1, 0, 0, 0, 1, 9.983556e-02, 3.998439e-01, 4.498542e-01
23,3.304399e-01, 1, 1, 1, 0, 0, 0, 1, 9.988355e-02, 3.998720e-01, 4.498681e-01
23,3.495191e-01, 2, 2, 1, 0, 0, 0, 1, 9.986906e-02, 4.001705e-01, 4.502040e-01
23,3.045369e-01, 1, 1, 1, 0, 1, 0, 1, 9.990256e-02, 3.998732e-01, 4.499019e-01
23,3.252313e-01, 1, 1, 1, 0, 1, 0, 1, 9.991464e-02, 3.998348e-01, 4.499076e-01
23,3.132161e-01, 2, 2, 1, 0, 1, 0, 1, 9.987208e-02, 3.998557e-01, 4.498868e-01
23,2.770052e-01, 2, 2, 1, 0, 1, 0, 1, 9.984642e-02, 4.001720e-01, 4.501750e-01
23,3.872942e-01, 2, 2, 1, 0, 0, 0, 1, 9.990438e-02, 3.998726e-01, 4.499345e-01
23,3.082272e-01, 2, 2, 1, 0, 1, 0, 1, 9.983767e-02, 3.998526e-01, 4.498856e-01
23,2.727676e-01, 2, 2, 1, 0, 1, 0, 1, 9.993215e-02, 4.002164e-01, 4.502508e-01
23,3.104286e-01, 1, 1, 1, 0, 1, 0, 1, 9.988898e-02, 3.998762e-01, 4.499049e-01
23,3.471058e-01, 1, 1, 1, 0, 0, 0, 1, 9.987389e-02, 3.998759e-01, 4.498889e-01
23,3.259454e-01, 1, 1, 1, 0, 1, 0, 1, 9.985910e-02, 4.001466e-01, 4.501768e-01
23,2.658493e-01, 1, 1, 1, 0, 1, 0, 1, 9.986574e-02, 3.998741e-01, 4.499109e-01
23,5.042183e-01, 1, 1, 1, 1, 1, 1, -1.500000e+00, 9.567012e-02, 3.956682e-01, 4.456969e-01
23,3.486827e-01, 2, 2, 1, 0, 0, 1, 1, 9.982378e-02, 4.001472e-01, 4.501756e-01
23,2.709795e-01, 2, 2, 1, 0, 1, 1, 1, 9.990739e-02, 3.998551e-01, 4.499001e-01
23,2.852123e-01, 2, 2, 1, 0, 1, 1, 1, 9.987148e-02, 3.998695e-01, 4.499007e-01
23,3.706940e-01, 2, 2, 1, 0, 0, 1, 1, 9.993154e-02, 4.001261e-01, 4.502248e-01
23,3.406117e-01, 2, 2, 1, 0, 0, 1, 1, 9.997712e-02, 3.999043e-01, 4.499716e-01
23,2.958725e-01, 2, 2, 1, 0, 1, 1, 1, 9.988355e-02, 3.998695e-01, 4.499007e-01
23,3.003775e-01, 1, 1, 1, 0, 0, 1, 1, 9.989532e-02, 4.001708e-01, 4.502125e-01
23,3.057041e-01, 1, 1, 1, 0, 1, 1, 1, 9.987148e-02, 3.998695e-01, 4.498841e-01
23,3.014783e-01, 2, 2, 1, 0, 1, 1, 1, 9.992581e-02, 3.998662e-01, 4.499161e-01
23,3.227842e-01, 1, 1, 1, 0, 1, 1, 1, 9.984733e-02, 3.998653e-01, 4.498964e-01
23,3.667383e-01, 1, 1, 1, 0, 0, 1, 1, 9.989200e-02, 4.001880e-01, 4.502239e-01
23,3.127860e-01, 2, 2, 1, 0, 0, 1, 1, 9.985548e-02, 3.998554e-01, 4.498886e-01
23,3.013546e-01, 1, 1, 1, 0, 0, 1, 1, 9.990438e-02, 3.998717e-01, 4.499037e-01
23,3.134213e-01, 1, 1, 1, 0, 1, 1, 1, 9.988687e-02, 4.001883e-01, 4.501738e-01
23,3.179378e-01, 1, 1, 1, 0, 1, 1, 1, 9.985548e-02, 3.998206e-01, 4.498536e-01
23,2.977312e-01, 2, 2, 1, 0, 1, 1, 1, 9.990951e-02, 3.998596e-01, 4.499055e-01
23,2.951079e-01, 2, 2, 1, 0, 1, 1, 1, 9.984099e-02, 3.998442e-01, 4.498572e-01
23,3.477868e-01, 2, 2, 1, 0, 0, 1, 1, 9.986333e-02, 4.001487e-01, 4.501838e-01
23,2.703015e-01, 2, 2, 1, 0, 1, 1, 1, 9.989774e-02, 3.999033e-01, 4.499354e-01
23,3.084998e-01, 1, 1, 1, 0, 0, 1, 1, 9.990468e-02, 3.998714e-01, 4.499040e-01
23,2.809536e-01, 1, 1, 1, 0, 1, 1, 1, 9.990890e-02, 4.002245e-01, 4.502710e-01
23,3.267562e-01, 2, 2, 1, 0, 0, 1, 1, 9.989955e-02, 3.998397e-01, 4.498976e-01
23,2.658635e-01, 2, 2, 1, 0, 1, 1, 1, 9.986333e-02, 3.998683e-01, 4.498970e-01
23,3.125901e-01, 1, 1, 1, 0, 0, 1, 1, 9.990256e-02, 3.998487e-01, 4.498569e-01
23,3.406657e-01, 2, 2, 1, 0, 0, 1, 1, 9.992611e-02, 4.001907e-01, 4.501877e-01
23,3.115493e-01, 2, 2, 1, 0, 0, 1, 1, 9.995146e-02, 3.999172e-01, 4.499788e-01
23,2.680929e-01, 1, 2, 0, 0, 0, 1, -1.500000e+00, 9.986936e-02, 3.998421e-01, 4.498687e-01
23,3.304553e-01, 2, 2, 1, 0, 0, 1, 1, 9.990257e-02, 3.998692e-01, 4.498998e-01
23,2.934037e-01, 1, 1, 1, 0, 0, 1, 1, 9.985457e-02, 4.001611e-01, 4.501518e-01
23,3.227329e-01, 1, 1, 1, 0, 1, 1, 1, 9.990468e-02, 3.998744e-01, 4.499043e-01
23,3.589091e-01, 1, 1, 1, 0, 0, 1, 1, 9.988747e-02, 3.998566e-01, 4.498868e-01
23,3.129040e-01, 2, 2, 1, 0, 1, 1, 1, 9.988596e-02, 4.001720e-01, 4.502113e-01
23,2.455196e-01, 2, 2, 1, 0, 1, 1, 1, 9.991736e-02, 3.998427e-01, 4.498883e-01
23,2.923059e-01, 1, 2, 0, 0, 0, 1, -1.500000e+00, 9.991222e-02, 3.998867e-01, 4.499097e-01
23,2.974777e-01, 2, 2, 1, 0, 0, 1, 1, 9.988928e-02, 3.998557e-01, 4.498823e-01
23,2.778612e-01, 2, 2, 1, 0, 1, 1, 1, 9.993547e-02, 4.002221e-01, 4.502562e-01
23,2.914013e-01, 1, 1, 1, 0, 1, 1, 1, 9.993094e-02, 3.998937e-01, 4.499269e-01
23,4.171289e-01, 1, 1, 1, 1, 0, 1, -1.500000e+00, 9.990075e-02, 3.998698e-01, 4.499004e-01
23,3.287046e-01, 1, 1, 1, 0, 0, 1, 1, 9.986121e-02, 4.001500e-01, 4.501799e-01
23,2.605106e-01, 1, 1, 1, 0, 1, 1, 1, 9.997139e-02, 3.999535e-01, 4.499879e-01
23,2.673776e-01, 1, 1, 1, 0, 1, 1, 1, 9.992792e-02, 3.998439e-01, 4.499079e-01
23,2.493808e-01, 1, 2, 0, 0, 0, 1, -1.500000e+00, 9.989170e-02, 3.998837e-01, 4.498868e-01
23,3.118674e-01, 2, 2, 1, 0, 1, 1, 1, 9.985578e-02, 4.001647e-01, 4.501962e-01
23,2.920219e-01, 2, 2, 1, 0, 0, 1, 1, 9.988838e-02, 3.998967e-01, 4.499305e-01
