Subject, RT, Choice, Correct, Accuracy, Slow, Congruent, Block, Points, FixTime, GapTime, StimTime
33,1.218022e+00, 1, 2, 0, 1, 1, 0, -1.500000e+00, 1.010831e-01, 4.010400e-01, 4.510196e-01
33,3.194432e-01, 2, 1, 0, 0, 1, 0, -1.500000e+00, 9.905223e-02, 3.989790e-01, 4.490048e-01
33,3.624946e-01, 1, 1, 1, 0, 0, 0, 1, 9.984247e-02, 3.998015e-01, 4.498258e-01
33,2.280527e-01, 1, 2, 0, 0, 0, 0, -1.500000e+00, 9.985152e-02, 3.998139e-01, 4.498177e-01
33,5.304286e-01, 2, 2, 1, 0, 0, 0, 1, 9.977516e-02, 3.997577e-01, 4.497286e-01
33,3.413143e-01, 2, 1, 0, 0, 0, 0, -1.500000e+00, 9.979447e-02, 3.997656e-01, 4.497706e-01
33,1.842730e-01, 1, 2, 0, 0, 0, 0, -1.500000e+00, 9.977636e-02, 3.997451e-01, 4.497516e-01
33,1.771123e-01, 2, 1, 0, 0, 1, 0, -1.500000e+00, 9.990495e-02, 3.998558e-01, 4.498560e-01
33,5.820041e-02, 1, 1, 1, 0, 1, 0, 1, 9.982737e-02, 3.997381e-01, 4.497872e-01
33,1.924759e-01, 1, 2, 0, 0, 1, 0, -1.500000e+00, 9.981379e-02, 3.997837e-01, 4.497805e-01
33,1.530703e-01, 1, 1, 1, 0, 0, 0, 1, 9.984035e-02, 3.998100e-01, 4.498137e-01
33,9.088278e-02, 1, 2, 0, 0, 1, 0, -1.500000e+00, 9.982919e-02, 3.997762e-01, 4.497839e-01
33,1.337177e-04, 1, 1, 1, 0, 1, 0, 1, 9.987869e-02, 3.997937e-01, 4.498122e-01
33,1.340195e-04, 1, 1, 1, 0, 0, 0, 1, 9.979447e-02, 3.997879e-01, 4.497706e-01
33,1.291899e-04, 1, 1, 1, 0, 0, 0, 1, 9.988412e-02, 3.998598e-01, 4.498648e-01
33,3.278251e-01, 1, 1, 1, 0, 1, 0, 1, 9.977093e-02, 3.997997e-01, 4.497733e-01
33,1.325103e-04, 2, 2, 1, 0, 0, 0, 1, 9.982496e-02, 3.997952e-01, 4.498062e-01
33,1.276808e-04, 2, 1, 0, 0, 1, 0, -1.500000e+00, 9.981409e-02, 3.997979e-01, 4.498029e-01
