Subject, RT, Choice, Correct, Accuracy, Slow, Congruent, Block, Points, FixTime, GapTime, StimTime
24,2.810332e+00, 2, 1, 0, 1, 0, 0, -1.500000e+00, 9.636158e-02, 3.963140e-01, 4.463332e-01
24,7.131042e-01, 1, 2, 0, 0, 0, 0, -1.500000e+00, 9.905405e-02, 3.990309e-01, 4.490268e-01
24,2.847182e-01, 2, 1, 0, 0, 0, 0, -1.500000e+00, 9.988382e-02, 3.998196e-01, 4.498442e-01
24,3.304083e-01, 1, 2, 0, 0, 0, 0, -1.500000e+00, 9.985635e-02, 3.998266e-01, 4.498334e-01
24,3.484617e-01, 2, 2, 1, 0, 1, 0, 1, 9.989137e-02, 3.998709e-01, 4.498397e-01
24,6.138815e-01, 1, 1, 1, 0, 1, 0, 1, 9.982647e-02, 3.998426e-01, 4.498439e-01
24,4.934471e-01, 2, 2, 1, 0, 1, 0, 1, 9.988593e-02, 3.998576e-01, 4.498599e-01
24,3.536381e-01, 1, 1, 1, 0, 1, 0, 1, 9.988473e-02, 3.998915e-01, 4.498599e-01
24,7.956525e-01, 2, 2, 1, 0, 0, 0, 1, 9.986631e-02, 3.998332e-01, 4.498373e-01
24,4.434418e-01, 2, 2, 1, 0, 1, 0, 1, 9.987899e-02, 3.998477e-01, 4.498542e-01
24,3.940812e-01, 1, 1, 1, 0, 1, 0, 1, 9.994026e-02, 3.999102e-01, 4.499248e-01
24,4.502393e-01, 2, 2, 1, 0, 1, 0, 1, 9.989076e-02, 3.998848e-01, 4.498648e-01
24,3.440273e-01, 1, 1, 1, 0, 1, 0, 1, 9.987929e-02, 3.998471e-01, 4.498578e-01
24,4.982054e-01, 1, 1, 1, 0, 1, 0, 1, 9.991491e-02, 3.998709e-01, 4.498693e-01
24,6.380856e-01, 1, 1, 1, 0, 0, 0, 1, 9.993030e-02, 3.999431e-01, 4.499179e-01
24,6.453462e-01, 1, 1, 1, 0, 0, 0, 1, 9.989499e-02, 3.998652e-01, 4.498678e-01
