Subject, RT, Choice, Correct, Accuracy, Slow, Congruent, Block, Points, FixTime, GapTime, StimTime
2,8.162879e-01, 2, 2, 1, 1, 1, 0, -1.500000e+00, 1.000942e-01, 4.000608e-01, 4.500677e-01
2,3.823533e-01, 1, 1, 1, 0, 0, 0, 1, 9.943075e-02, 3.993958e-01, 4.493916e-01
2,3.110592e-01, 1, 1, 1, 0, 1, 0, 1, 9.989257e-02, 3.998604e-01, 4.498652e-01
2,3.699730e-01, 1, 1, 1, 0, 0, 0, 1, 9.989861e-02, 3.998887e-01, 4.498667e-01
2,2.274820e-01, 1, 1, 1, 0, 1, 0, 1, 1.001196e-01, 3.998528e-01, 4.498580e-01
2,2.190110e-01, 2, 2, 1, 0, 0, 0, 1, 9.984548e-02, 3.998133e-01, 4.498226e-01
2,2.104657e-01, 1, 1, 1, 0, 1, 0, 1, 9.988352e-02, 3.998906e-01, 4.499337e-01
2,2.499593e-01, 2, 1, 0, 0, 0, 0, -1.500000e+00, 9.990253e-02, 3.998643e-01, 4.498679e-01
2,2.722178e-01, 1, 2, 0, 0, 0, 0, -1.500000e+00, 9.988261e-02, 3.998525e-01, 4.498643e-01
2,2.777993e-01, 1, 1, 1, 0, 1, 0, 1, 9.986692e-02, 3.998317e-01, 4.498362e-01
2,3.942086e-01, 2, 2, 1, 0, 1, 0, 1, 9.988442e-02, 3.998736e-01, 4.499150e-01
2,1.948315e-01, 1, 1, 1, 0, 0, 0, 1, 9.988593e-02, 3.998552e-01, 4.498625e-01
2,2.748013e-01, 2, 2, 1, 0, 1, 0, 1, 9.988744e-02, 3.998531e-01, 4.498628e-01
2,2.084472e-01, 1, 1, 1, 0, 0, 0, 1, 9.984488e-02, 3.998555e-01, 4.498574e-01
2,3.282714e-01, 1, 1, 1, 0, 1, 0, 1, 9.984760e-02, 3.998854e-01, 4.498601e-01
2,2.429507e-01, 1, 2, 0, 0, 0, 0, -1.500000e+00, 9.987084e-02, 3.998380e-01, 4.498459e-01
2,3.858498e-01, 1, 1, 1, 0, 0, 0, 1, 9.988050e-02, 3.998489e-01, 4.498571e-01
2,2.105644e-01, 2, 1, 0, 0, 0, 0, -1.500000e+00, 9.988382e-02, 3.998833e-01, 4.499367e-01
2,3.781558e-01, 1, 1, 1, 0, 0, 0, 1, 9.988925e-02, 3.998549e-01, 4.498637e-01
