Subject, RT, Choice, Correct, Accuracy, Slow, Congruent, Block, Points, FixTime, GapTime, StimTime
37,3.950711e+00, 0, 2, 0, 1, 1, 0, -1.500000e+00, 9.894448e-02, 3.989331e-01, 4.489852e-01
37,1.419035e+00, 2, 2, 1, 1, 1, 0, -1.500000e+00, 9.910868e-02, 3.990873e-01, 4.490881e-01
37,4.822447e-01, 2, 2, 1, 0, 1, 0, 1, 9.958409e-02, 3.995603e-01, 4.495578e-01
37,4.245565e-01, 2, 2, 1, 0, 1, 0, 1, 9.964355e-02, 3.996765e-01, 4.496900e-01
37,3.350384e-01, 2, 2, 1, 0, 1, 0, 1, 9.987808e-02, 3.998462e-01, 4.498705e-01
37,3.616428e-01, 1, 2, 0, 0, 0, 0, -1.500000e+00, 9.985696e-02, 3.997846e-01, 4.498026e-01
37,5.226730e-01, 1, 1, 1, 0, 1, 0, 1, 9.974708e-02, 3.996986e-01, 4.497193e-01
37,3.502444e-01, 1, 1, 1, 0, 1, 0, 1, 9.989982e-02, 3.998498e-01, 4.498473e-01
37,5.282744e-01, 2, 2, 1, 0, 0, 0, 1, 9.985122e-02, 3.998326e-01, 4.498421e-01
37,6.906801e-01, 1, 1, 1, 0, 0, 0, 1, 9.986541e-02, 3.998951e-01, 4.498488e-01
37,4.713897e-01, 2, 2, 1, 0, 1, 0, 1, 9.984337e-02, 3.997991e-01, 4.497464e-01
37,5.088008e-01, 2, 1, 0, 0, 1, 0, -1.500000e+00, 9.985756e-02, 3.998260e-01, 4.498343e-01
37,8.490182e-01, 1, 2, 0, 1, 0, 0, -1.500000e+00, 9.990072e-02, 3.998610e-01, 4.498406e-01
37,3.429959e-01, 1, 1, 1, 0, 0, 0, 1, 9.984609e-02, 3.998175e-01, 4.498213e-01
37,5.698183e-01, 2, 2, 1, 0, 0, 0, 1, 9.986812e-02, 3.997888e-01, 4.497857e-01
37,2.511895e-01, 1, 1, 1, 0, 1, 0, 1, 9.984066e-02, 3.998145e-01, 4.498029e-01
37,3.685589e-01, 1, 2, 0, 0, 1, 0, -1.500000e+00, 9.986511e-02, 3.997997e-01, 4.498334e-01
37,6.183204e-01, 1, 1, 1, 0, 0, 0, 1, 9.988684e-02, 3.998426e-01, 4.498337e-01
37,2.737866e-01, 2, 2, 1, 0, 1, 0, 1, 9.983552e-02, 3.998223e-01, 4.498328e-01
37,4.710368e-01, 2, 2, 1, 0, 0, 0, 1, 9.987356e-02, 3.999081e-01, 4.498473e-01
37,5.802830e-01, 1, 1, 1, 0, 0, 0, 1, 9.987627e-02, 3.998564e-01, 4.498693e-01
37,4.611601e-01, 2, 2, 1, 0, 1, 0, 1, 9.989921e-02, 3.998767e-01, 4.498974e-01
37,3.700712e-01, 1, 1, 1, 0, 1, 0, 1, 9.987144e-02, 3.998269e-01, 4.498310e-01
37,3.878481e-01, 2, 2, 1, 0, 0, 0, 1, 9.989801e-02, 3.997861e-01, 4.498325e-01
37,4.764604e-01, 1, 1, 1, 0, 1, 0, 1, 9.987175e-02, 3.998525e-01, 4.498521e-01
37,4.019983e-01, 2, 2, 1, 0, 0, 0, 1, 9.990434e-02, 3.998018e-01, 4.498497e-01
37,4.578733e-01, 2, 2, 1, 0, 1, 0, 1, 9.990253e-02, 3.998537e-01, 4.498424e-01
37,5.033422e-01, 2, 1, 0, 0, 1, 0, -1.500000e+00, 9.985816e-02, 3.998290e-01, 4.498288e-01
37,6.356883e-01, 1, 1, 1, 0, 0, 0, 1, 9.982526e-02, 3.998359e-01, 4.498961e-01
37,3.706510e-01, 1, 1, 1, 0, 1, 0, 1, 9.990012e-02, 3.998921e-01, 4.498482e-01
37,3.492236e-01, 1, 1, 1, 0, 1, 0, 1, 9.988050e-02, 3.998637e-01, 4.498521e-01
37,5.418568e-01, 1, 1, 1, 0, 0, 0, 1, 9.988110e-02, 3.998549e-01, 4.498572e-01
37,4.568009e-01, 1, 1, 1, 0, 0, 0, 1, 9.988774e-02, 3.998492e-01, 4.498539e-01
37,4.545576e-01, 2, 2, 1, 0, 0, 0, 1, 9.987658e-02, 3.998447e-01, 4.498515e-01
37,4.764369e-01, 1, 1, 1, 0, 0, 0, 1, 9.987295e-02, 3.998000e-01, 4.498524e-01
37,2.896492e-01, 1, 1, 1, 0, 1, 0, 1, 9.989257e-02, 3.998887e-01, 4.498617e-01
37,4.144416e-01, 2, 2, 1, 0, 0, 0, 1, 9.987627e-02, 3.998498e-01, 4.498651e-01
37,4.615728e-01, 2, 2, 1, 0, 0, 0, 1, 9.990857e-02, 3.998441e-01, 4.498636e-01
37,4.913390e-01, 1, 1, 1, 0, 0, 0, 1, 9.988714e-02, 3.998495e-01, 4.498427e-01
37,4.161543e-01, 2, 2, 1, 0, 0, 0, 1, 9.986692e-02, 3.998317e-01, 4.498337e-01
37,4.472233e-01, 2, 2, 1, 0, 1, 0, 1, 9.988986e-02, 3.998761e-01, 4.498632e-01
37,4.050050e-01, 1, 1, 1, 0, 1, 0, 1, 9.987929e-02, 3.998525e-01, 4.498536e-01
37,3.811840e-01, 1, 1, 1, 0, 0, 0, 1, 9.988261e-02, 3.998389e-01, 4.498358e-01
37,5.261569e-01, 2, 2, 1, 0, 0, 0, 1, 9.985213e-02, 3.998284e-01, 4.498506e-01
37,3.695267e-01, 1, 1, 1, 0, 0, 0, 1, 9.987446e-02, 3.998522e-01, 4.498454e-01
37,5.384719e-01, 2, 2, 1, 0, 1, 0, 1, 9.986843e-02, 3.998151e-01, 4.497968e-01
37,8.375351e-01, 1, 1, 1, 1, 1, 0, -1.500000e+00, 9.987718e-02, 3.998646e-01, 4.498989e-01
37,5.316737e-01, 1, 1, 1, 0, 0, 0, 1, 9.987416e-02, 3.998764e-01, 4.498527e-01
37,3.426228e-01, 2, 2, 1, 0, 0, 0, 1, 9.983039e-02, 3.998184e-01, 4.498234e-01
37,5.292967e-01, 1, 1, 1, 0, 0, 0, 1, 9.988654e-02, 3.998486e-01, 4.498533e-01
37,4.039084e-01, 2, 2, 1, 0, 1, 0, 1, 9.986420e-02, 3.998278e-01, 4.497860e-01
37,4.919231e-01, 1, 1, 1, 0, 1, 0, 1, 9.987990e-02, 3.998664e-01, 4.498759e-01
37,4.568262e-01, 1, 1, 1, 0, 0, 0, 1, 9.986148e-02, 3.998549e-01, 4.498587e-01
37,3.990795e-01, 2, 2, 1, 0, 0, 0, 1, 9.987024e-02, 3.998410e-01, 4.498285e-01
37,3.430358e-01, 2, 2, 1, 0, 1, 0, 1, 9.988503e-02, 3.998537e-01, 4.498581e-01
37,4.173849e-01, 1, 1, 1, 0, 1, 0, 1, 9.984035e-02, 3.998435e-01, 4.498500e-01
37,4.729258e-01, 1, 1, 1, 0, 0, 0, 1, 9.987295e-02, 3.998583e-01, 4.498732e-01
37,6.145398e-01, 2, 2, 1, 0, 0, 0, 1, 9.981862e-02, 3.998359e-01, 4.498337e-01
37,4.215567e-01, 1, 1, 1, 0, 1, 0, 1, 9.985213e-02, 3.998241e-01, 4.498261e-01
37,2.606487e-01, 2, 2, 1, 0, 1, 0, 1, 9.988533e-02, 3.998531e-01, 4.498557e-01
37,4.676127e-01, 1, 1, 1, 0, 1, 1, 1, 9.012695e-02, 3.901307e-01, 4.401136e-01
37,3.530033e-01, 1, 1, 1, 0, 0, 1, 1, 9.987054e-02, 3.998341e-01, 4.498159e-01
37,4.511123e-01, 2, 2, 1, 0, 1, 1, 1, 9.984549e-02, 3.998205e-01, 4.498258e-01
37,3.929164e-01, 2, 2, 1, 0, 0, 1, 1, 9.987446e-02, 3.999081e-01, 4.498488e-01
37,3.621296e-01, 1, 1, 1, 0, 1, 1, 1, 9.992970e-02, 3.998531e-01, 4.498436e-01
37,3.872124e-01, 2, 2, 1, 0, 1, 1, 1, 9.985213e-02, 3.998193e-01, 4.498264e-01
37,3.636606e-01, 2, 2, 1, 0, 1, 1, 1, 9.986058e-02, 3.998260e-01, 4.498325e-01
37,4.292580e-01, 2, 2, 1, 0, 0, 1, 1, 9.994902e-02, 3.998359e-01, 4.498530e-01
37,4.441055e-01, 2, 2, 1, 0, 0, 1, 1, 9.984488e-02, 3.998160e-01, 4.498005e-01
37,5.546623e-01, 2, 2, 1, 0, 0, 1, 1, 9.983190e-02, 3.998048e-01, 4.498457e-01
37,4.605646e-01, 1, 1, 1, 0, 0, 1, 1, 9.985303e-02, 3.998413e-01, 4.498473e-01
37,3.062628e-01, 1, 1, 1, 0, 1, 1, 1, 9.988020e-02, 3.998727e-01, 4.498503e-01
37,4.225079e-01, 2, 2, 1, 0, 1, 1, 1, 9.987476e-02, 3.998570e-01, 4.498445e-01
37,4.218109e-01, 1, 1, 1, 0, 1, 1, 1, 9.985424e-02, 3.998181e-01, 4.498210e-01
